material,cell source,cell tissue,time (hr),test,test indicator,viability (%),Hydrodynamic diameter (nm),Cell type,Molecular weight (g/mol),AR,IR,X,E,pot
Ag,Human,Skin,24.0,MTS,TetrazoliumSalt,27.621,17.0,KEC,107.8682,1.6,1.29,1.93,1.304,0.8
Ag,Human,Skin,48.0,MTS,TetrazoliumSalt,86.189,17.0,KEC,79.86581,1.6,1.29,1.93,1.304,0.8
Ag,Human,Skin,48.0,MTS,TetrazoliumSalt,85.55,17.0,KEC,79.86581,1.6,1.29,1.93,1.304,0.8
Ag,Human,Skin,48.0,MTS,TetrazoliumSalt,84.655,17.0,KEC,79.86581,1.6,1.29,1.93,1.304,0.8
Ag,Human,Skin,48.0,MTS,TetrazoliumSalt,8.0563,17.0,KEC,79.86581,1.6,1.29,1.93,1.304,0.8
Ag,Human,Skin,24.0,MTS,TetrazoliumSalt,102.89,17.0,KEC,79.86581,1.6,1.29,1.93,1.304,0.8
Ag,Human,Skin,24.0,MTS,TetrazoliumSalt,95.921,17.0,KEC,79.86581,1.6,1.29,1.93,1.304,0.8
Ag,Human,Skin,24.0,MTS,TetrazoliumSalt,75.395,17.0,KEC,79.86581,1.6,1.29,1.93,1.304,0.8
Ag,Human,Skin,24.0,MTS,TetrazoliumSalt,17.895,17.0,KEC,79.86581,1.6,1.29,1.93,1.304,0.8
Ag,Human,Skin,48.0,MTS,TetrazoliumSalt,102.89,17.0,KEC,79.86581,1.6,1.29,1.93,1.304,0.8
Ag,Human,Skin,48.0,MTS,TetrazoliumSalt,77.632,17.0,KEC,79.86581,1.6,1.29,1.93,1.304,0.8
Ag,Human,Skin,48.0,MTS,TetrazoliumSalt,32.763,17.0,KEC,79.86581,1.6,1.29,1.93,1.304,0.8
Ag,Human,Skin,48.0,MTS,TetrazoliumSalt,5.3947,17.0,KEC,79.86581,1.6,1.29,1.93,1.304,0.8
TiO2,Human,Skin,6.0,MTT,TetrazoliumSalt,99.883,50.0,A431,79.86581,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Skin,6.0,MTT,TetrazoliumSalt,98.659,50.0,A431,79.86581,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Skin,6.0,MTT,TetrazoliumSalt,96.91,50.0,A431,79.86581,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Skin,6.0,MTT,TetrazoliumSalt,95.335,50.0,A431,79.86581,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Skin,6.0,MTT,TetrazoliumSalt,93.061,50.0,A431,79.86581,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Skin,24.0,MTT,TetrazoliumSalt,98.659,50.0,A431,79.86581,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Skin,24.0,MTT,TetrazoliumSalt,99.883,50.0,A431,79.86581,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Skin,24.0,MTT,TetrazoliumSalt,88.338,50.0,A431,79.86581,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Skin,24.0,MTT,TetrazoliumSalt,83.44,50.0,A431,79.86581,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Skin,24.0,MTT,TetrazoliumSalt,80.466,50.0,A431,79.86581,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Skin,48.0,MTT,TetrazoliumSalt,97.609,50.0,A431,79.86581,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Skin,48.0,MTT,TetrazoliumSalt,96.385,50.0,A431,79.86581,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Skin,48.0,MTT,TetrazoliumSalt,85.015,50.0,A431,79.86581,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Skin,48.0,MTT,TetrazoliumSalt,74.169,50.0,A431,79.86581,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Skin,48.0,MTT,TetrazoliumSalt,68.222,50.0,A431,79.86581,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Skin,6.0,NRU,NeutralRed,98.754,50.0,A431,79.86581,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Skin,6.0,NRU,NeutralRed,99.344,50.0,A431,79.86581,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Skin,6.0,NRU,NeutralRed,92.262,50.0,A431,79.86581,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Skin,6.0,NRU,NeutralRed,91.672,50.0,A431,196.966569,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Skin,6.0,NRU,NeutralRed,90.295,50.0,A431,196.966569,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Skin,24.0,NRU,NeutralRed,97.574,50.0,A431,196.966569,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Skin,24.0,NRU,NeutralRed,93.836,50.0,A431,196.966569,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Skin,24.0,NRU,NeutralRed,88.328,50.0,A431,196.966569,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Skin,24.0,NRU,NeutralRed,85.377,50.0,A431,196.966569,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Skin,24.0,NRU,NeutralRed,77.508,50.0,A431,196.966569,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Skin,48.0,NRU,NeutralRed,97.574,50.0,A431,196.966569,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Skin,48.0,NRU,NeutralRed,93.049,50.0,A431,196.966569,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Skin,48.0,NRU,NeutralRed,85.77,50.0,A431,196.966569,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Skin,48.0,NRU,NeutralRed,74.951,50.0,A431,196.966569,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Skin,48.0,NRU,NeutralRed,65.311,50.0,A431,196.966569,0.867,0.867,2.807,0.999,-0.293
Au,Rat,Adrenal Gland,24.0,MTT,TetrazoliumSalt,96.951,4.6,PC12,196.966569,1.35,1.51,2.54,2.309,1.69
Au,Rat,Adrenal Gland,24.0,MTT,TetrazoliumSalt,95.654,4.6,PC12,196.966569,1.35,1.51,2.54,2.309,1.69
Au,Rat,Adrenal Gland,24.0,MTT,TetrazoliumSalt,94.214,4.6,PC12,196.966569,1.35,1.51,2.54,2.309,1.69
Au,Rat,Adrenal Gland,24.0,MTT,TetrazoliumSalt,92.053,4.6,PC12,196.966569,1.35,1.51,2.54,2.309,1.69
Au,Rat,Adrenal Gland,24.0,MTT,TetrazoliumSalt,94.934,4.6,PC12,196.966569,1.35,1.51,2.54,2.309,1.69
Au,Rat,Adrenal Gland,24.0,MTT,TetrazoliumSalt,84.706,4.6,PC12,196.966569,1.35,1.51,2.54,2.309,1.69
Au,Rat,Adrenal Gland,24.0,MTT,TetrazoliumSalt,77.647,4.6,PC12,196.966569,1.35,1.51,2.54,2.309,1.69
Au,Human,Umbilical Vein,24.0,MTT,TetrazoliumSalt,94.934,4.6,HUVEC,196.966569,1.35,1.51,2.54,2.309,1.69
Au,Human,Umbilical Vein,24.0,MTT,TetrazoliumSalt,96.807,4.6,HUVEC,196.966569,1.35,1.51,2.54,2.309,1.69
Au,Human,Umbilical Vein,24.0,MTT,TetrazoliumSalt,94.646,4.6,HUVEC,196.966569,1.35,1.51,2.54,2.309,1.69
Au,Human,Umbilical Vein,24.0,MTT,TetrazoliumSalt,91.909,4.6,HUVEC,196.966569,1.35,1.51,2.54,2.309,1.69
Au,Human,Umbilical Vein,24.0,MTT,TetrazoliumSalt,86.002,4.6,HUVEC,196.966569,1.35,1.51,2.54,2.309,1.69
Au,Human,Umbilical Vein,24.0,MTT,TetrazoliumSalt,72.029,4.6,HUVEC,196.966569,1.35,1.51,2.54,2.309,1.69
Au,Human,Umbilical Vein,24.0,MTT,TetrazoliumSalt,53.733,4.6,HUVEC,196.966569,1.35,1.51,2.54,2.309,1.69
Au,Mouse,Cerebellum,24.0,MTT,TetrazoliumSalt,91.477,4.6,C17.2,196.966569,1.35,1.51,2.54,2.309,1.69
Au,Mouse,Cerebellum,24.0,MTT,TetrazoliumSalt,93.637,4.6,C17.2,196.966569,1.35,1.51,2.54,2.309,1.69
Au,Mouse,Cerebellum,24.0,MTT,TetrazoliumSalt,95.51,4.6,C17.2,196.966569,1.35,1.51,2.54,2.309,1.69
Au,Mouse,Cerebellum,24.0,MTT,TetrazoliumSalt,92.341,4.6,C17.2,196.966569,1.35,1.51,2.54,2.309,1.69
Au,Mouse,Cerebellum,24.0,MTT,TetrazoliumSalt,88.739,4.6,C17.2,79.86581,1.35,1.51,2.54,2.309,1.69
Au,Mouse,Cerebellum,24.0,MTT,TetrazoliumSalt,82.545,4.6,C17.2,79.86581,1.35,1.51,2.54,2.309,1.69
Au,Mouse,Cerebellum,24.0,MTT,TetrazoliumSalt,71.597,4.6,C17.2,79.86581,1.35,1.51,2.54,2.309,1.69
Au,Human,Bone,24.0,MTT,TetrazoliumSalt,98.827,38.0,MG-63,195.084,1.35,1.51,2.54,2.309,1.69
Au,Human,Bone,24.0,MTT,TetrazoliumSalt,91.134,38.0,MG-63,195.084,1.35,1.51,2.54,2.309,1.69
Au,Human,Bone,24.0,MTT,TetrazoliumSalt,79.531,38.0,MG-63,195.084,1.35,1.51,2.54,2.309,1.69
Au,Human,Bone,24.0,MTT,TetrazoliumSalt,91.134,46.0,MG-63,195.084,1.35,1.51,2.54,2.309,1.69
Au,Human,Bone,24.0,MTT,TetrazoliumSalt,87.223,46.0,MG-63,195.084,1.35,1.51,2.54,2.309,1.69
Au,Human,Bone,24.0,MTT,TetrazoliumSalt,47.849,46.0,MG-63,195.084,1.35,1.51,2.54,2.309,1.69
Au,Human,Bone,24.0,MTT,TetrazoliumSalt,91.134,60.0,MG-63,195.084,1.35,1.51,2.54,2.309,1.69
Au,Human,Bone,24.0,MTT,TetrazoliumSalt,87.353,60.0,MG-63,195.084,1.35,1.51,2.54,2.309,1.69
Au,Human,Bone,24.0,MTT,TetrazoliumSalt,56.845,60.0,MG-63,195.084,1.35,1.51,2.54,2.309,1.69
TiO2,Human,BoneMarrow,24.0,MTT,TetrazoliumSalt,99.234,5.0,SHSY5Y,195.084,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,BoneMarrow,24.0,MTT,TetrazoliumSalt,104.44,5.0,SHSY5Y,195.084,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,BoneMarrow,24.0,MTT,TetrazoliumSalt,136.91,5.0,SHSY5Y,195.084,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,BoneMarrow,24.0,MTT,TetrazoliumSalt,162.02,5.0,SHSY5Y,195.084,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Blood,24.0,MTT,TetrazoliumSalt,87.472,60.0,THP-1,195.084,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Blood,24.0,MTT,TetrazoliumSalt,61.197,60.0,THP-1,195.084,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Blood,24.0,MTT,TetrazoliumSalt,51.774,60.0,THP-1,195.084,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Blood,24.0,MTT,TetrazoliumSalt,44.9,60.0,THP-1,195.084,0.867,0.867,2.807,0.999,-0.293
ZnO,Human,Blood,3.0,MTT,TetrazoliumSalt,95.027,75.0,Lymphocyte,195.084,,,,,
ZnO,Human,Blood,3.0,MTT,TetrazoliumSalt,106.05,75.0,Lymphocyte,195.084,,,,,
ZnO,Human,Blood,3.0,MTT,TetrazoliumSalt,74.757,75.0,Lymphocyte,195.084,,,,,
ZnO,Human,Blood,3.0,MTT,TetrazoliumSalt,49.297,75.0,Lymphocyte,195.084,,,,,
ZnO,Human,Blood,3.0,Live/Dead,TrypanBlue,91.304,75.0,Lymphocyte,195.084,,,,,
ZnO,Human,Blood,3.0,Live/Dead,TrypanBlue,90.261,75.0,Lymphocyte,195.084,,,,,
ZnO,Human,Blood,3.0,Live/Dead,TrypanBlue,78.957,75.0,Lymphocyte,195.084,,,,,
ZnO,Human,Blood,3.0,Live/Dead,TrypanBlue,65.565,75.0,Lymphocyte,195.084,,,,,
Fe3O4,Human,Ovary,24.0,MTT,TetrazoliumSalt,88.907,18.4,SKOV-3,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,24.0,MTT,TetrazoliumSalt,89.723,18.4,SKOV-3,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,24.0,MTT,TetrazoliumSalt,93.312,18.4,SKOV-3,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,24.0,MTT,TetrazoliumSalt,91.517,18.4,SKOV-3,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,24.0,MTT,TetrazoliumSalt,80.914,18.4,SKOV-3,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,24.0,MTT,TetrazoliumSalt,74.388,18.4,SKOV-3,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,24.0,MTT,TetrazoliumSalt,88.699,326.5,SKOV-3,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,24.0,MTT,TetrazoliumSalt,87.158,326.5,SKOV-3,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,24.0,MTT,TetrazoliumSalt,86.473,326.5,SKOV-3,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,24.0,MTT,TetrazoliumSalt,90.925,326.5,SKOV-3,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,24.0,MTT,TetrazoliumSalt,88.014,326.5,SKOV-3,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,24.0,MTT,TetrazoliumSalt,85.616,326.5,SKOV-3,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,24.0,MTT,TetrazoliumSalt,87.873,274.1,SKOV-3,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,24.0,MTT,TetrazoliumSalt,86.455,274.1,SKOV-3,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,24.0,MTT,TetrazoliumSalt,83.445,274.1,SKOV-3,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,24.0,MTT,TetrazoliumSalt,91.639,274.1,SKOV-3,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,24.0,MTT,TetrazoliumSalt,85.786,274.1,SKOV-3,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,24.0,MTT,TetrazoliumSalt,84.114,274.1,SKOV-3,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,48.0,MTT,TetrazoliumSalt,105.22,18.4,SKOV-3,79.545405,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,48.0,MTT,TetrazoliumSalt,96.9,18.4,SKOV-3,79.545405,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,48.0,MTT,TetrazoliumSalt,94.29,18.4,SKOV-3,79.545405,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,48.0,MTT,TetrazoliumSalt,89.886,18.4,SKOV-3,79.545405,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,48.0,MTT,TetrazoliumSalt,86.949,18.4,SKOV-3,79.545405,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,48.0,MTT,TetrazoliumSalt,82.545,18.4,SKOV-3,79.545405,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,48.0,MTT,TetrazoliumSalt,98.288,326.5,SKOV-3,79.545405,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,48.0,MTT,TetrazoliumSalt,99.144,326.5,SKOV-3,79.545405,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,48.0,MTT,TetrazoliumSalt,93.151,326.5,SKOV-3,79.86581,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,48.0,MTT,TetrazoliumSalt,92.979,326.5,SKOV-3,79.86581,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,48.0,MTT,TetrazoliumSalt,88.87,326.5,SKOV-3,79.86581,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,48.0,MTT,TetrazoliumSalt,86.473,326.5,SKOV-3,79.86581,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,48.0,MTT,TetrazoliumSalt,93.144,274.1,SKOV-3,79.86581,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,48.0,MTT,TetrazoliumSalt,87.793,274.1,SKOV-3,79.86581,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,48.0,MTT,TetrazoliumSalt,88.629,274.1,SKOV-3,81.37940499999999,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,48.0,MTT,TetrazoliumSalt,90.301,274.1,SKOV-3,81.37940499999999,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,48.0,MTT,TetrazoliumSalt,85.786,274.1,SKOV-3,81.37940499999999,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,48.0,MTT,TetrazoliumSalt,83.445,274.1,SKOV-3,81.37940499999999,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,24.0,LDH,LDHrelease,96.743,326.5,SKOV-3,81.37940499999999,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,24.0,LDH,LDHrelease,83.225,326.5,SKOV-3,81.37940499999999,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,24.0,LDH,LDHrelease,82.573,326.5,SKOV-3,60.08431,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,24.0,LDH,LDHrelease,80.945,326.5,SKOV-3,60.08431,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,24.0,LDH,LDHrelease,80.945,326.5,SKOV-3,60.08431,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,24.0,LDH,LDHrelease,79.316,326.5,SKOV-3,60.08431,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,24.0,LDH,LDHrelease,96.743,274.1,SKOV-3,60.08431,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,24.0,LDH,LDHrelease,82.573,274.1,SKOV-3,60.08431,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,24.0,LDH,LDHrelease,76.873,274.1,SKOV-3,172.11481,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,24.0,LDH,LDHrelease,76.873,274.1,SKOV-3,172.11481,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,24.0,LDH,LDHrelease,91.205,274.1,SKOV-3,172.11481,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,24.0,LDH,LDHrelease,91.205,274.1,SKOV-3,172.11481,0.943,0.943,2.75,0.901,
Au,Mouse,Embryo,72.0,MTS,TetrazoliumSalt,80.385,,NIH3T3,172.11481,1.35,1.51,2.54,2.309,1.69
Au,Mouse,Embryo,72.0,MTS,TetrazoliumSalt,72.957,,NIH3T3,172.11481,1.35,1.51,2.54,2.309,1.69
Au,Mouse,Embryo,72.0,MTS,TetrazoliumSalt,56.616,,NIH3T3,107.8682,1.35,1.51,2.54,2.309,1.69
Au,Mouse,Embryo,72.0,MTS,TetrazoliumSalt,49.684,,NIH3T3,107.8682,1.35,1.51,2.54,2.309,1.69
Au,Mouse,Embryo,72.0,MTS,TetrazoliumSalt,42.256,,NIH3T3,107.8682,1.35,1.51,2.54,2.309,1.69
Au,Mouse,Embryo,72.0,MTS,TetrazoliumSalt,42.586,,NIH3T3,107.8682,1.35,1.51,2.54,2.309,1.69
Au,Porcine,Kidney,72.0,MTS,TetrazoliumSalt,108.98,,PK-15,107.8682,1.35,1.51,2.54,2.309,1.69
Au,Porcine,Kidney,72.0,MTS,TetrazoliumSalt,106.23,,PK-15,107.8682,1.35,1.51,2.54,2.309,1.69
Au,Porcine,Kidney,72.0,MTS,TetrazoliumSalt,102.5,,PK-15,81.37940499999999,1.35,1.51,2.54,2.309,1.69
Au,Porcine,Kidney,72.0,MTS,TetrazoliumSalt,90.126,,PK-15,81.37940499999999,1.35,1.51,2.54,2.309,1.69
Au,Porcine,Kidney,72.0,MTS,TetrazoliumSalt,63.619,,PK-15,81.37940499999999,1.35,1.51,2.54,2.309,1.69
Au,Porcine,Kidney,72.0,MTS,TetrazoliumSalt,47.518,,PK-15,81.37940499999999,1.35,1.51,2.54,2.309,1.69
Au,Monkey,Kidney,72.0,MTS,TetrazoliumSalt,101.35,,VERO,81.37940499999999,1.35,1.51,2.54,2.309,1.69
Au,Monkey,Kidney,72.0,MTS,TetrazoliumSalt,91.689,,VERO,81.37940499999999,1.35,1.51,2.54,2.309,1.69
Au,Monkey,Kidney,72.0,MTS,TetrazoliumSalt,67.636,,VERO,81.37940499999999,1.35,1.51,2.54,2.309,1.69
Au,Monkey,Kidney,72.0,MTS,TetrazoliumSalt,41.527,,VERO,81.37940499999999,1.35,1.51,2.54,2.309,1.69
Au,Monkey,Kidney,72.0,MTS,TetrazoliumSalt,27.959,,VERO,81.37940499999999,1.35,1.51,2.54,2.309,1.69
Au,Monkey,Kidney,72.0,MTS,TetrazoliumSalt,28.37,,VERO,81.37940499999999,1.35,1.51,2.54,2.309,1.69
SiO2,Human,Skin,72.0,MTT,TetrazoliumSalt,88.973,15.0,A431,81.37940499999999,,,,,
SiO2,Human,Skin,72.0,MTT,TetrazoliumSalt,76.933,15.0,A431,81.37940499999999,,,,,
SiO2,Human,Skin,72.0,MTT,TetrazoliumSalt,59.949,15.0,A431,81.37940499999999,,,,,
SiO2,Human,Skin,72.0,MTT,TetrazoliumSalt,48.923,15.0,A431,81.37940499999999,,,,,
SiO2,Human,Lung,72.0,MTT,TetrazoliumSalt,87.072,15.0,A549,81.37940499999999,,,,,
SiO2,Human,Lung,72.0,MTT,TetrazoliumSalt,74.018,15.0,A549,81.37940499999999,,,,,
SiO2,Human,Lung,72.0,MTT,TetrazoliumSalt,58.048,15.0,A549,81.37940499999999,,,,,
SiO2,Human,Lung,72.0,MTT,TetrazoliumSalt,44.994,15.0,A549,81.37940499999999,,,,,
SiO2,Human,Liver,72.0,MTT,TetrazoliumSalt,96.842,14.23,HepG2,81.37940499999999,,,,,
SiO2,Human,Liver,72.0,MTT,TetrazoliumSalt,95.0,14.23,HepG2,81.37940499999999,,,,,
SiO2,Human,Liver,72.0,MTT,TetrazoliumSalt,91.184,14.23,HepG2,81.37940499999999,,,,,
SiO2,Human,Liver,72.0,MTT,TetrazoliumSalt,79.342,14.23,HepG2,81.37940499999999,,,,,
SiO2,Human,Liver,72.0,MTT,TetrazoliumSalt,71.316,14.23,HepG2,81.37940499999999,,,,,
SiO2,Human,Liver,72.0,MTT,TetrazoliumSalt,63.816,14.23,HepG2,81.37940499999999,,,,,
SiO2,Human,Liver,72.0,MTT,TetrazoliumSalt,55.263,14.23,HepG2,196.966569,,,,,
SiO2,Human,Liver,72.0,NRU,NeutralRed,96.708,14.23,HepG2,196.966569,,,,,
SiO2,Human,Liver,72.0,NRU,NeutralRed,95.61,14.23,HepG2,196.966569,,,,,
SiO2,Human,Liver,72.0,NRU,NeutralRed,92.455,14.23,HepG2,196.966569,,,,,
SiO2,Human,Liver,72.0,NRU,NeutralRed,78.326,14.23,HepG2,196.966569,,,,,
SiO2,Human,Liver,72.0,NRU,NeutralRed,71.605,14.23,HepG2,196.966569,,,,,
SiO2,Human,Liver,72.0,NRU,NeutralRed,65.021,14.23,HepG2,196.966569,,,,,
SiO2,Human,Liver,72.0,NRU,NeutralRed,58.848,14.23,HepG2,196.966569,,,,,
SiO2,Human,Colon,24.0,AlamarBlue,AlamarBlue,91.683,289.76,Caco-2,196.966569,,,,,
SiO2,Human,Colon,24.0,AlamarBlue,AlamarBlue,117.41,289.76,Caco-2,196.966569,,,,,
SiO2,Human,Colon,24.0,AlamarBlue,AlamarBlue,113.35,289.76,Caco-2,196.966569,,,,,
SiO2,Human,Colon,24.0,AlamarBlue,AlamarBlue,128.05,289.76,Caco-2,196.966569,,,,,
SiO2,Human,Colon,24.0,AlamarBlue,AlamarBlue,94.523,578.27,Caco-2,196.966569,,,,,
SiO2,Human,Colon,24.0,AlamarBlue,AlamarBlue,69.258,578.27,Caco-2,196.966569,,,,,
SiO2,Human,Colon,24.0,AlamarBlue,AlamarBlue,42.933,578.27,Caco-2,196.966569,,,,,
SiO2,Human,Colon,24.0,AlamarBlue,AlamarBlue,40.636,578.27,Caco-2,196.966569,,,,,
SiO2,Human,Colon,24.0,AlamarBlue,AlamarBlue,88.508,345.2,Caco-2,196.966569,,,,,
SiO2,Human,Colon,24.0,AlamarBlue,AlamarBlue,36.878,345.2,Caco-2,196.966569,,,,,
SiO2,Human,Colon,24.0,AlamarBlue,AlamarBlue,34.305,345.2,Caco-2,196.966569,,,,,
SiO2,Human,Colon,24.0,AlamarBlue,AlamarBlue,28.473,345.2,Caco-2,196.966569,,,,,
SiO2,Human,Colon,48.0,AlamarBlue,AlamarBlue,97.485,289.76,Caco-2,196.966569,,,,,
SiO2,Human,Colon,48.0,AlamarBlue,AlamarBlue,110.44,289.76,Caco-2,196.966569,,,,,
SiO2,Human,Colon,48.0,AlamarBlue,AlamarBlue,108.12,289.76,Caco-2,196.966569,,,,,
SiO2,Human,Colon,48.0,AlamarBlue,AlamarBlue,107.74,289.76,Caco-2,196.966569,,,,,
SiO2,Human,Colon,48.0,AlamarBlue,AlamarBlue,96.82,578.27,Caco-2,196.966569,,,,,
SiO2,Human,Colon,48.0,AlamarBlue,AlamarBlue,93.64,578.27,Caco-2,196.966569,,,,,
SiO2,Human,Colon,48.0,AlamarBlue,AlamarBlue,82.862,578.27,Caco-2,196.966569,,,,,
SiO2,Human,Colon,48.0,AlamarBlue,AlamarBlue,76.678,578.27,Caco-2,196.966569,,,,,
SiO2,Human,Colon,48.0,AlamarBlue,AlamarBlue,98.113,345.2,Caco-2,196.966569,,,,,
SiO2,Human,Colon,48.0,AlamarBlue,AlamarBlue,81.475,345.2,Caco-2,196.966569,,,,,
SiO2,Human,Colon,48.0,AlamarBlue,AlamarBlue,82.676,345.2,Caco-2,196.966569,,,,,
SiO2,Human,Colon,48.0,AlamarBlue,AlamarBlue,79.417,345.2,Caco-2,196.966569,,,,,
SiO2,Human,Liver,24.0,AlamarBlue,AlamarBlue,88.516,289.76,HepG2,196.966569,,,,,
SiO2,Human,Liver,24.0,AlamarBlue,AlamarBlue,83.569,289.76,HepG2,196.966569,,,,,
SiO2,Human,Liver,24.0,AlamarBlue,AlamarBlue,81.625,289.76,HepG2,196.966569,,,,,
SiO2,Human,Liver,24.0,AlamarBlue,AlamarBlue,93.11,289.76,HepG2,196.966569,,,,,
SiO2,Human,Liver,24.0,AlamarBlue,AlamarBlue,99.824,578.27,HepG2,196.966569,,,,,
SiO2,Human,Liver,24.0,AlamarBlue,AlamarBlue,63.269,578.27,HepG2,196.966569,,,,,
SiO2,Human,Liver,24.0,AlamarBlue,AlamarBlue,52.9,578.27,HepG2,196.966569,,,,,
SiO2,Human,Liver,24.0,AlamarBlue,AlamarBlue,78.383,578.27,HepG2,196.966569,,,,,
SiO2,Human,Liver,24.0,AlamarBlue,AlamarBlue,103.09,345.2,HepG2,196.966569,,,,,
SiO2,Human,Liver,24.0,AlamarBlue,AlamarBlue,86.942,345.2,HepG2,196.966569,,,,,
SiO2,Human,Liver,24.0,AlamarBlue,AlamarBlue,90.722,345.2,HepG2,196.966569,,,,,
SiO2,Human,Liver,24.0,AlamarBlue,AlamarBlue,77.32,345.2,HepG2,196.966569,,,,,
SiO2,Human,Liver,48.0,AlamarBlue,AlamarBlue,92.403,289.76,HepG2,196.966569,,,,,
SiO2,Human,Liver,48.0,AlamarBlue,AlamarBlue,98.057,289.76,HepG2,196.966569,,,,,
